Order_ID,Ship_Mode,Ship_Date,Ship_id
42054,REGULAR AIR,2012-09-16,6529
42148,REGULAR AIR,2011-10-23,6530
42338,REGULAR AIR,2009-11-04,6531
42343,DELIVERY TRUCK,2009-08-16,6532
42343,REGULAR AIR,2009-08-15,6533
42467,REGULAR AIR,2010-10-14,6534
42467,EXPRESS AIR,2010-10-16,6535
42467,REGULAR AIR,2010-10-16,6536
42529,REGULAR AIR,2010-10-15,6537
42563,EXPRESS AIR,2010-08-12,6538
42567,DELIVERY TRUCK,2010-01-13,6539
42691,REGULAR AIR,2010-06-02,6540
42691,REGULAR AIR,2010-05-28,6541
42919,EXPRESS AIR,2011-10-07,6542
43010,REGULAR AIR,2012-10-09,6543
43010,REGULAR AIR,2012-10-11,6544
43043,REGULAR AIR,2012-04-16,6545
43170,DELIVERY TRUCK,2010-05-20,6546
43170,REGULAR AIR,2010-05-17,6547
43397,DELIVERY TRUCK,2011-05-13,6548
43494,REGULAR AIR,2012-01-04,6549
43682,REGULAR AIR,2012-08-29,6550
43814,REGULAR AIR,2011-01-10,6551
43815,REGULAR AIR,2012-06-14,6552
43844,REGULAR AIR,2010-10-31,6553
43846,REGULAR AIR,2009-02-27,6554
43974,REGULAR AIR,2009-09-17,6555
44000,REGULAR AIR,2012-10-05,6556
44003,REGULAR AIR,2011-11-21,6557
44069,EXPRESS AIR,2009-01-04,6558
44069,REGULAR AIR,2009-01-02,6559
44099,REGULAR AIR,2012-03-14,6560
44133,REGULAR AIR,2010-01-07,6561
44261,EXPRESS AIR,2012-03-25,6562
44261,DELIVERY TRUCK,2012-03-25,6563
44261,DELIVERY TRUCK,2012-03-24,6564
44261,REGULAR AIR,2012-03-26,6565
44323,DELIVERY TRUCK,2012-08-09,6566
44517,REGULAR AIR,2009-04-24,6567
44549,REGULAR AIR,2012-01-23,6568
44679,REGULAR AIR,2012-06-04,6569
44679,REGULAR AIR,2012-06-05,6570
44836,REGULAR AIR,2009-09-12,6571
45120,DELIVERY TRUCK,2009-04-10,6572
45158,REGULAR AIR,2010-04-12,6573
45158,EXPRESS AIR,2010-04-15,6574
45254,DELIVERY TRUCK,2010-07-27,6575
45315,REGULAR AIR,2012-04-21,6576
45380,EXPRESS AIR,2009-05-01,6577
45380,EXPRESS AIR,2009-05-02,6578
45409,DELIVERY TRUCK,2010-04-15,6579
45409,REGULAR AIR,2010-04-13,6580
45409,REGULAR AIR,2010-04-15,6581
45539,EXPRESS AIR,2009-08-04,6582
45539,REGULAR AIR,2009-08-04,6583
45605,DELIVERY TRUCK,2010-04-12,6584
45664,REGULAR AIR,2012-06-10,6585
45671,REGULAR AIR,2011-06-19,6586
45762,REGULAR AIR,2010-07-26,6587
46151,REGULAR AIR,2009-11-10,6588
46407,REGULAR AIR,2009-03-28,6589
46499,REGULAR AIR,2009-06-08,6590
46499,REGULAR AIR,2009-06-09,6591
46631,REGULAR AIR,2012-03-13,6592
46662,REGULAR AIR,2011-12-31,6593
46691,REGULAR AIR,2012-06-26,6594
46880,REGULAR AIR,2010-07-05,6595
47011,REGULAR AIR,2009-02-21,6596
47201,EXPRESS AIR,2009-12-29,6597
47457,REGULAR AIR,2009-06-08,6598
47522,REGULAR AIR,2012-10-24,6599
47553,DELIVERY TRUCK,2011-05-23,6600
47584,REGULAR AIR,2010-07-29,6601
47584,REGULAR AIR,2010-07-28,6602
47683,REGULAR AIR,2010-09-08,6603
47872,REGULAR AIR,2009-06-14,6604
47872,REGULAR AIR,2009-06-13,6605
47877,REGULAR AIR,2009-08-31,6606
47877,DELIVERY TRUCK,2009-08-30,6607
47877,REGULAR AIR,2009-08-30,6608
47879,REGULAR AIR,2012-01-12,6609
47910,REGULAR AIR,2009-08-16,6610
47972,EXPRESS AIR,2010-10-13,6611
48192,DELIVERY TRUCK,2009-12-17,6612
48288,DELIVERY TRUCK,2011-07-24,6613
48293,REGULAR AIR,2012-04-10,6614
48294,REGULAR AIR,2010-05-26,6615
48322,REGULAR AIR,2012-03-05,6616
48353,REGULAR AIR,2012-12-17,6617
48420,EXPRESS AIR,2009-10-13,6618
48512,REGULAR AIR,2011-08-04,6619
48512,EXPRESS AIR,2011-08-03,6620
48641,REGULAR AIR,2011-12-06,6621
48672,REGULAR AIR,2012-12-26,6622
48709,REGULAR AIR,2011-08-30,6623
48832,DELIVERY TRUCK,2010-05-05,6624
48836,DELIVERY TRUCK,2009-02-16,6625
48935,REGULAR AIR,2010-01-09,6626
49026,REGULAR AIR,2011-03-12,6627
49925,REGULAR AIR,2010-01-23,6628
50337,EXPRESS AIR,2009-04-17,6629
50337,DELIVERY TRUCK,2009-04-18,6630
50403,REGULAR AIR,2012-05-14,6631
50656,REGULAR AIR,2009-10-27,6632
50656,DELIVERY TRUCK,2009-10-26,6633
50656,REGULAR AIR,2009-10-25,6634
50656,REGULAR AIR,2009-10-26,6635
50950,DELIVERY TRUCK,2012-12-30,6636
50950,EXPRESS AIR,2012-12-30,6637
50977,EXPRESS AIR,2012-06-11,6638
51011,REGULAR AIR,2010-06-08,6639
51171,REGULAR AIR,2010-06-23,6640
51267,DELIVERY TRUCK,2012-05-08,6641
51362,REGULAR AIR,2010-02-24,6642
51489,REGULAR AIR,2012-03-05,6643
51489,REGULAR AIR,2012-03-03,6644
51493,REGULAR AIR,2011-07-08,6645
51969,REGULAR AIR,2011-09-04,6646
51969,REGULAR AIR,2011-09-07,6647
52003,DELIVERY TRUCK,2012-02-25,6648
52003,REGULAR AIR,2012-02-18,6649
52196,REGULAR AIR,2010-01-31,6650
52196,REGULAR AIR,2010-02-01,6651
52292,DELIVERY TRUCK,2010-10-04,6652
52423,REGULAR AIR,2011-04-13,6653
52423,REGULAR AIR,2011-04-12,6654
52448,DELIVERY TRUCK,2010-09-11,6655
52580,REGULAR AIR,2012-08-30,6656
53056,REGULAR AIR,2011-11-04,6657
53060,REGULAR AIR,2010-03-24,6658
53283,REGULAR AIR,2011-10-29,6659
53344,REGULAR AIR,2010-02-26,6660
53381,REGULAR AIR,2010-09-27,6661
53571,REGULAR AIR,2012-03-17,6662
53635,REGULAR AIR,2012-07-20,6663
53762,REGULAR AIR,2012-06-02,6664
54086,DELIVERY TRUCK,2012-09-08,6665
54180,REGULAR AIR,2012-10-24,6666
54215,REGULAR AIR,2011-10-23,6667
54336,REGULAR AIR,2010-04-17,6668
54467,REGULAR AIR,2010-10-20,6669
54467,REGULAR AIR,2010-10-23,6670
54534,REGULAR AIR,2012-03-21,6671
54564,EXPRESS AIR,2010-12-08,6672
54692,REGULAR AIR,2010-03-05,6673
54692,REGULAR AIR,2010-03-07,6674
54727,REGULAR AIR,2010-12-14,6675
54886,REGULAR AIR,2012-08-05,6676
54977,REGULAR AIR,2011-07-14,6677
54977,REGULAR AIR,2011-07-15,6678
55040,REGULAR AIR,2009-04-14,6679
55040,REGULAR AIR,2009-04-12,6680
55040,DELIVERY TRUCK,2009-04-14,6681
55203,REGULAR AIR,2010-04-11,6682
55330,REGULAR AIR,2009-08-12,6683
55494,EXPRESS AIR,2012-06-27,6684
55494,REGULAR AIR,2012-06-26,6685
55554,REGULAR AIR,2009-11-17,6686
55554,REGULAR AIR,2009-11-19,6687
56006,REGULAR AIR,2011-10-01,6688
56006,REGULAR AIR,2011-10-03,6689
56130,REGULAR AIR,2011-12-01,6690
56162,DELIVERY TRUCK,2011-04-27,6691
56261,DELIVERY TRUCK,2012-02-29,6692
56358,REGULAR AIR,2012-03-03,6693
56452,DELIVERY TRUCK,2009-02-15,6694
56483,REGULAR AIR,2009-02-19,6695
56484,REGULAR AIR,2011-11-22,6696
56676,REGULAR AIR,2012-10-26,6697
56740,REGULAR AIR,2012-10-18,6698
56740,REGULAR AIR,2012-10-20,6699
56802,REGULAR AIR,2012-05-30,6700
56868,REGULAR AIR,2011-12-10,6701
56869,REGULAR AIR,2010-07-25,6702
57190,REGULAR AIR,2010-05-28,6703
57190,REGULAR AIR,2010-05-29,6704
57248,REGULAR AIR,2009-10-17,6705
57318,REGULAR AIR,2010-01-12,6706
57350,REGULAR AIR,2011-05-26,6707
57381,REGULAR AIR,2009-08-08,6708
57381,REGULAR AIR,2009-08-07,6709
57444,REGULAR AIR,2011-05-15,6710
57476,DELIVERY TRUCK,2009-03-17,6711
57476,REGULAR AIR,2009-03-18,6712
57633,EXPRESS AIR,2011-02-07,6713
57669,REGULAR AIR,2010-08-09,6714
57734,REGULAR AIR,2009-09-18,6715
57760,REGULAR AIR,2011-07-14,6716
57891,REGULAR AIR,2010-12-17,6717
58084,REGULAR AIR,2012-08-19,6718
58084,REGULAR AIR,2012-08-21,6719
58179,REGULAR AIR,2011-09-06,6720
58279,REGULAR AIR,2009-04-11,6721
58369,REGULAR AIR,2012-08-31,6722
58369,DELIVERY TRUCK,2012-08-30,6723
58371,REGULAR AIR,2010-05-13,6724
58371,REGULAR AIR,2010-05-12,6725
58433,DELIVERY TRUCK,2011-07-02,6726
58433,REGULAR AIR,2011-07-03,6727
58433,DELIVERY TRUCK,2011-07-03,6728
58855,REGULAR AIR,2010-10-31,6729
59173,DELIVERY TRUCK,2010-12-21,6730
59363,REGULAR AIR,2009-05-02,6731
59553,REGULAR AIR,2010-11-13,6732
59553,REGULAR AIR,2010-11-14,6733
59681,EXPRESS AIR,2009-06-13,6734
59781,EXPRESS AIR,2012-12-13,6735
59781,REGULAR AIR,2012-12-13,6736
59812,REGULAR AIR,2011-06-22,6737
59812,REGULAR AIR,2011-06-23,6738
59815,REGULAR AIR,2010-12-17,6739
59971,EXPRESS AIR,2011-06-02,6740
59971,REGULAR AIR,2011-06-02,6741
481,REGULAR AIR,2012-10-09,6742
834,DELIVERY TRUCK,2009-05-23,6743
1414,DELIVERY TRUCK,2011-08-15,6744
2305,DELIVERY TRUCK,2010-01-27,6745
2305,REGULAR AIR,2010-01-26,6746
2311,REGULAR AIR,2011-05-02,6747
2438,REGULAR AIR,2010-07-17,6748
2438,REGULAR AIR,2010-07-16,6749
2595,DELIVERY TRUCK,2011-12-14,6750
2595,REGULAR AIR,2011-12-15,6751
2595,EXPRESS AIR,2011-12-15,6752
2790,REGULAR AIR,2009-08-19,6753
2790,DELIVERY TRUCK,2009-08-20,6754
2790,EXPRESS AIR,2009-08-19,6755
2790,REGULAR AIR,2009-08-20,6756
3395,EXPRESS AIR,2009-10-31,6757
3395,REGULAR AIR,2009-10-31,6758
3395,REGULAR AIR,2009-10-30,6759
3907,REGULAR AIR,2012-08-20,6760
3907,EXPRESS AIR,2012-08-19,6761
4195,REGULAR AIR,2010-05-30,6762
4391,REGULAR AIR,2012-02-19,6763
4422,REGULAR AIR,2011-05-21,6764
4741,REGULAR AIR,2012-07-07,6765
4835,REGULAR AIR,2009-10-24,6766
5028,REGULAR AIR,2012-04-18,6767
5095,REGULAR AIR,2012-04-22,6768
5317,EXPRESS AIR,2009-09-15,6769
5317,DELIVERY TRUCK,2009-09-15,6770
5317,REGULAR AIR,2009-09-15,6771
5735,DELIVERY TRUCK,2009-12-11,6772
5856,DELIVERY TRUCK,2009-11-07,6773
5891,REGULAR AIR,2012-12-30,6774
6274,EXPRESS AIR,2011-07-15,6775
6309,REGULAR AIR,2010-06-10,6776
6368,DELIVERY TRUCK,2009-02-22,6777
6978,REGULAR AIR,2010-12-10,6778
7461,DELIVERY TRUCK,2009-01-14,6779
7461,REGULAR AIR,2009-01-16,6780
9505,REGULAR AIR,2012-06-09,6781
9505,REGULAR AIR,2012-06-10,6782
9794,REGULAR AIR,2012-03-25,6783
10148,DELIVERY TRUCK,2009-03-25,6784
11045,REGULAR AIR,2012-03-26,6785
11074,REGULAR AIR,2011-06-11,6786
11074,REGULAR AIR,2011-06-10,6787
12449,REGULAR AIR,2010-02-02,6788
14661,REGULAR AIR,2010-01-25,6789
15303,REGULAR AIR,2010-09-14,6790
15303,REGULAR AIR,2010-09-15,6791
15622,DELIVERY TRUCK,2011-08-26,6792
15622,REGULAR AIR,2011-08-26,6793
15778,REGULAR AIR,2010-05-08,6794
16164,REGULAR AIR,2012-01-12,6795
16164,REGULAR AIR,2012-01-10,6796
16166,REGULAR AIR,2010-02-01,6797
16768,REGULAR AIR,2009-07-26,6798
17313,EXPRESS AIR,2009-05-09,6799
17447,REGULAR AIR,2012-05-20,6800
18145,REGULAR AIR,2010-09-05,6801
18215,REGULAR AIR,2010-09-20,6802
18598,EXPRESS AIR,2010-08-09,6803
18598,REGULAR AIR,2010-08-08,6804
19234,REGULAR AIR,2009-01-24,6805
19555,REGULAR AIR,2010-02-15,6806
19555,REGULAR AIR,2010-02-18,6807
19843,REGULAR AIR,2010-07-29,6808
20646,REGULAR AIR,2011-04-01,6809
21222,REGULAR AIR,2009-02-05,6810
22755,REGULAR AIR,2009-03-31,6811
22755,REGULAR AIR,2009-04-01,6812
23136,REGULAR AIR,2009-09-26,6813
23685,REGULAR AIR,2012-06-30,6814
23745,REGULAR AIR,2012-12-05,6815
23745,DELIVERY TRUCK,2012-12-09,6816
25571,REGULAR AIR,2012-08-20,6817
26053,EXPRESS AIR,2012-01-24,6818
26277,REGULAR AIR,2011-06-28,6819
26374,REGULAR AIR,2009-11-06,6820
26944,REGULAR AIR,2009-11-10,6821
27013,REGULAR AIR,2009-07-09,6822
27013,REGULAR AIR,2009-07-05,6823
27904,REGULAR AIR,2011-09-04,6824
27974,EXPRESS AIR,2010-10-09,6825
29767,REGULAR AIR,2011-02-06,6826
29826,REGULAR AIR,2009-09-25,6827
30566,REGULAR AIR,2011-07-03,6828
30852,REGULAR AIR,2009-05-15,6829
31204,REGULAR AIR,2010-08-26,6830
31204,REGULAR AIR,2010-08-21,6831
32513,REGULAR AIR,2012-02-07,6832
32641,REGULAR AIR,2010-03-22,6833
33729,REGULAR AIR,2012-09-20,6834
34083,EXPRESS AIR,2012-02-05,6835
34275,DELIVERY TRUCK,2009-07-06,6836
34532,EXPRESS AIR,2012-12-18,6837
35139,DELIVERY TRUCK,2010-01-19,6838
35139,REGULAR AIR,2010-01-20,6839
35239,REGULAR AIR,2011-11-13,6840
35239,REGULAR AIR,2011-11-14,6841
35875,REGULAR AIR,2011-06-14,6842
37125,REGULAR AIR,2010-01-15,6843
37158,REGULAR AIR,2012-09-27,6844
37380,REGULAR AIR,2011-04-02,6845
37445,REGULAR AIR,2012-02-19,6846
38212,EXPRESS AIR,2011-04-05,6847
38212,REGULAR AIR,2011-04-06,6848
38240,REGULAR AIR,2009-12-21,6849
38661,REGULAR AIR,2012-02-13,6850
38661,REGULAR AIR,2012-02-15,6851
39110,REGULAR AIR,2010-02-05,6852
39235,REGULAR AIR,2010-07-16,6853
39270,REGULAR AIR,2011-02-06,6854
39586,REGULAR AIR,2011-05-21,6855
39812,REGULAR AIR,2009-06-22,6856
40673,REGULAR AIR,2012-02-22,6857
41413,REGULAR AIR,2011-11-23,6858
41413,REGULAR AIR,2011-11-18,6859
41413,REGULAR AIR,2011-11-20,6860
41824,REGULAR AIR,2010-07-05,6861
41824,REGULAR AIR,2010-07-06,6862
42628,DELIVERY TRUCK,2011-05-07,6863
42722,REGULAR AIR,2012-10-08,6864
42722,REGULAR AIR,2012-10-09,6865
42753,REGULAR AIR,2012-01-20,6866
43013,REGULAR AIR,2011-04-27,6867
44198,EXPRESS AIR,2011-01-04,6868
44451,REGULAR AIR,2011-09-15,6869
44576,REGULAR AIR,2009-12-26,6870
44834,EXPRESS AIR,2009-04-20,6871
44834,DELIVERY TRUCK,2009-04-21,6872
46053,REGULAR AIR,2012-09-14,6873
47329,EXPRESS AIR,2010-02-15,6874
47329,REGULAR AIR,2010-02-19,6875
47461,REGULAR AIR,2010-04-26,6876
47461,EXPRESS AIR,2010-04-26,6877
47461,REGULAR AIR,2010-04-27,6878
47525,REGULAR AIR,2011-03-04,6879
48803,REGULAR AIR,2012-11-10,6880
49027,REGULAR AIR,2011-04-12,6881
50822,REGULAR AIR,2012-02-08,6882
50822,EXPRESS AIR,2012-02-08,6883
51714,REGULAR AIR,2009-09-06,6884
51815,REGULAR AIR,2009-06-02,6885
51815,REGULAR AIR,2009-05-26,6886
51906,REGULAR AIR,2011-09-02,6887
52128,REGULAR AIR,2010-11-23,6888
52675,REGULAR AIR,2011-10-12,6889
53189,EXPRESS AIR,2011-08-23,6890
54307,REGULAR AIR,2012-01-09,6891
54917,REGULAR AIR,2010-04-10,6892
56930,REGULAR AIR,2012-08-24,6893
57511,REGULAR AIR,2009-10-07,6894
57511,REGULAR AIR,2009-10-08,6895
57857,REGULAR AIR,2010-05-01,6896
57861,REGULAR AIR,2012-10-27,6897
58247,REGULAR AIR,2011-09-23,6898
58247,REGULAR AIR,2011-09-25,6899
58470,REGULAR AIR,2011-06-09,6900
58470,REGULAR AIR,2011-06-08,6901
58470,REGULAR AIR,2011-06-10,6902
58759,REGULAR AIR,2009-01-28,6903
59780,DELIVERY TRUCK,2010-02-20,6904
358,DELIVERY TRUCK,2010-09-21,6905
358,REGULAR AIR,2010-09-19,6906
1767,REGULAR AIR,2011-03-15,6907
1863,DELIVERY TRUCK,2010-09-23,6908
2915,REGULAR AIR,2009-04-03,6909
2915,REGULAR AIR,2009-04-04,6910
3046,REGULAR AIR,2011-12-01,6911
4389,REGULAR AIR,2009-05-06,6912
4389,DELIVERY TRUCK,2009-05-05,6913
4389,EXPRESS AIR,2009-05-04,6914
6180,REGULAR AIR,2011-04-13,6915
7078,REGULAR AIR,2010-04-13,6916
7078,EXPRESS AIR,2010-04-12,6917
7078,DELIVERY TRUCK,2010-04-13,6918
7654,REGULAR AIR,2010-02-12,6919
7746,REGULAR AIR,2010-12-07,6920
8387,REGULAR AIR,2010-03-21,6921
8768,REGULAR AIR,2011-08-19,6922
9504,REGULAR AIR,2012-11-27,6923
10341,DELIVERY TRUCK,2012-12-22,6924
10982,REGULAR AIR,2012-12-11,6925
10982,REGULAR AIR,2012-12-12,6926
10982,EXPRESS AIR,2012-12-12,6927
11014,REGULAR AIR,2010-09-08,6928
14176,REGULAR AIR,2009-03-19,6929
14497,REGULAR AIR,2012-05-23,6930
15074,REGULAR AIR,2009-11-29,6931
15104,REGULAR AIR,2012-04-01,6932
16834,REGULAR AIR,2010-10-30,6933
17445,REGULAR AIR,2011-08-24,6934
18593,REGULAR AIR,2011-09-23,6935
18593,DELIVERY TRUCK,2011-09-24,6936
19652,DELIVERY TRUCK,2012-06-03,6937
19652,REGULAR AIR,2012-06-04,6938
20743,EXPRESS AIR,2011-12-16,6939
21862,EXPRESS AIR,2010-09-12,6940
21862,REGULAR AIR,2010-09-14,6941
21862,REGULAR AIR,2010-09-13,6942
22787,EXPRESS AIR,2011-04-05,6943
23170,EXPRESS AIR,2009-05-23,6944
23328,DELIVERY TRUCK,2010-09-16,6945
24260,EXPRESS AIR,2010-10-04,6946
24261,REGULAR AIR,2012-09-19,6947
26054,REGULAR AIR,2010-02-14,6948
27750,DELIVERY TRUCK,2012-10-23,6949
27750,DELIVERY TRUCK,2012-10-19,6950
27872,REGULAR AIR,2011-10-15,6951
31109,REGULAR AIR,2011-11-01,6952
32165,REGULAR AIR,2012-10-16,6953
32165,REGULAR AIR,2012-10-15,6954
32325,REGULAR AIR,2012-11-02,6955
32931,REGULAR AIR,2010-02-22,6956
32931,REGULAR AIR,2010-02-20,6957
33189,REGULAR AIR,2009-11-27,6958
33189,REGULAR AIR,2009-11-24,6959
34311,REGULAR AIR,2009-09-06,6960
34311,REGULAR AIR,2009-09-07,6961
35111,REGULAR AIR,2010-06-07,6962
35173,DELIVERY TRUCK,2012-03-15,6963
35173,REGULAR AIR,2012-03-15,6964
36773,REGULAR AIR,2010-09-25,6965
36997,REGULAR AIR,2010-12-06,6966
37700,EXPRESS AIR,2009-12-11,6967
38529,REGULAR AIR,2009-02-02,6968
40162,REGULAR AIR,2010-01-26,6969
40612,REGULAR AIR,2011-03-01,6970
41987,DELIVERY TRUCK,2011-10-22,6971
42083,REGULAR AIR,2011-12-13,6972
42083,REGULAR AIR,2011-12-11,6973
42151,REGULAR AIR,2010-12-18,6974
42658,REGULAR AIR,2010-06-15,6975
43911,REGULAR AIR,2009-01-14,6976
43911,DELIVERY TRUCK,2009-01-15,6977
43911,DELIVERY TRUCK,2009-01-16,6978
44005,REGULAR AIR,2010-09-04,6979
44486,REGULAR AIR,2012-07-12,6980
45284,REGULAR AIR,2012-01-08,6981
45668,DELIVERY TRUCK,2010-12-13,6982
46023,REGULAR AIR,2012-03-25,6983
46533,REGULAR AIR,2009-10-08,6984
46533,EXPRESS AIR,2009-10-09,6985
48321,REGULAR AIR,2010-07-30,6986
48673,REGULAR AIR,2012-04-27,6987
48742,REGULAR AIR,2012-04-19,6988
48998,REGULAR AIR,2009-02-18,6989
50246,EXPRESS AIR,2010-08-19,6990
51200,REGULAR AIR,2011-11-21,6991
51271,DELIVERY TRUCK,2010-10-27,6992
51271,REGULAR AIR,2010-10-27,6993
51297,EXPRESS AIR,2012-11-20,6994
51842,REGULAR AIR,2011-12-03,6995
51842,REGULAR AIR,2011-12-02,6996
51968,REGULAR AIR,2009-09-06,6997
52578,DELIVERY TRUCK,2011-03-09,6998
52578,REGULAR AIR,2011-03-10,6999
53027,REGULAR AIR,2010-10-26,7000
54214,EXPRESS AIR,2012-01-05,7001
54342,EXPRESS AIR,2009-06-08,7002
54342,REGULAR AIR,2009-06-08,7003
54656,EXPRESS AIR,2012-11-21,7004
54949,REGULAR AIR,2009-08-15,7005
54949,DELIVERY TRUCK,2009-08-17,7006
55813,REGULAR AIR,2012-07-28,7007
56577,DELIVERY TRUCK,2011-11-04,7008
56834,DELIVERY TRUCK,2011-05-03,7009
56834,REGULAR AIR,2011-05-02,7010
57380,DELIVERY TRUCK,2011-10-24,7011
58722,DELIVERY TRUCK,2012-10-13,7012
58981,REGULAR AIR,2011-02-02,7013
59686,REGULAR AIR,2011-03-13,7014
6791,EXPRESS AIR,2011-02-03,7015
9895,REGULAR AIR,2010-04-24,7016
11846,REGULAR AIR,2010-04-24,7017
11846,EXPRESS AIR,2010-04-27,7018
12450,REGULAR AIR,2009-03-14,7019
16518,REGULAR AIR,2012-09-30,7020
16518,REGULAR AIR,2012-10-02,7021
17860,EXPRESS AIR,2011-04-08,7022
17952,REGULAR AIR,2010-10-12,7023
18596,DELIVERY TRUCK,2012-10-04,7024
18596,REGULAR AIR,2012-10-04,7025
21410,EXPRESS AIR,2012-05-03,7026
22563,REGULAR AIR,2012-05-23,7027
25318,REGULAR AIR,2011-11-21,7028
26688,REGULAR AIR,2010-08-20,7029
26688,REGULAR AIR,2010-08-19,7030
26881,DELIVERY TRUCK,2009-08-05,7031
26887,EXPRESS AIR,2011-05-16,7032
26887,EXPRESS AIR,2011-05-15,7033
29761,REGULAR AIR,2012-07-04,7034
29761,REGULAR AIR,2012-07-06,7035
29761,REGULAR AIR,2012-07-05,7036
31810,REGULAR AIR,2009-05-21,7037
36548,REGULAR AIR,2010-11-01,7038
39585,REGULAR AIR,2011-12-30,7039
41793,REGULAR AIR,2009-05-16,7040
42949,REGULAR AIR,2009-05-22,7041
42949,REGULAR AIR,2009-05-23,7042
43044,REGULAR AIR,2009-10-19,7043
46048,EXPRESS AIR,2012-12-13,7044
46048,REGULAR AIR,2012-12-13,7045
48354,EXPRESS AIR,2011-04-21,7046
48416,REGULAR AIR,2009-07-08,7047
49798,DELIVERY TRUCK,2012-12-09,7048
49798,REGULAR AIR,2012-12-08,7049
50470,REGULAR AIR,2010-08-28,7050
52900,REGULAR AIR,2011-05-22,7051
57572,REGULAR AIR,2011-07-14,7052
57572,REGULAR AIR,2011-07-13,7053
57766,REGULAR AIR,2010-05-03,7054
58566,REGULAR AIR,2011-08-24,7055
58566,EXPRESS AIR,2011-08-25,7056
58658,DELIVERY TRUCK,2012-06-12,7057
58658,REGULAR AIR,2012-06-12,7058
58658,REGULAR AIR,2012-06-13,7059
59139,REGULAR AIR,2011-01-30,7060
59942,REGULAR AIR,2009-02-10,7061
5350,REGULAR AIR,2010-10-11,7062
6850,REGULAR AIR,2010-02-11,7063
6850,REGULAR AIR,2010-02-12,7064
6850,REGULAR AIR,2010-02-13,7065
6850,DELIVERY TRUCK,2010-02-12,7066
7488,REGULAR AIR,2012-05-04,7067
7552,REGULAR AIR,2012-09-12,7068
7585,REGULAR AIR,2011-05-21,7069
8289,REGULAR AIR,2012-10-28,7070
8679,REGULAR AIR,2012-05-07,7071
12481,REGULAR AIR,2011-07-12,7072
12481,REGULAR AIR,2011-07-10,7073
12902,DELIVERY TRUCK,2010-10-31,7074
20128,REGULAR AIR,2009-09-02,7075
20642,DELIVERY TRUCK,2012-05-19,7076
24804,REGULAR AIR,2011-05-29,7077
28357,REGULAR AIR,2010-05-22,7078
31043,REGULAR AIR,2009-07-16,7079
32355,REGULAR AIR,2009-05-23,7080
32355,REGULAR AIR,2009-05-22,7081
33700,REGULAR AIR,2011-04-11,7082
35811,REGULAR AIR,2012-01-04,7083
35811,REGULAR AIR,2012-01-05,7084
38598,DELIVERY TRUCK,2009-08-19,7085
38598,REGULAR AIR,2009-08-20,7086
38598,REGULAR AIR,2009-08-22,7087
40678,REGULAR AIR,2010-05-05,7088
41154,REGULAR AIR,2009-05-02,7089
43909,REGULAR AIR,2009-01-08,7090
45346,REGULAR AIR,2012-11-15,7091
46336,REGULAR AIR,2011-07-31,7092
52320,REGULAR AIR,2012-09-28,7093
52357,REGULAR AIR,2009-09-05,7094
53573,REGULAR AIR,2009-03-17,7095
56420,REGULAR AIR,2011-07-28,7096
56420,REGULAR AIR,2011-07-26,7097
56420,REGULAR AIR,2011-07-29,7098
57412,REGULAR AIR,2009-07-13,7099
66,REGULAR AIR,2009-01-19,7100
1762,REGULAR AIR,2009-08-21,7101
1762,REGULAR AIR,2009-08-20,7102
1762,EXPRESS AIR,2009-08-20,7103
6150,REGULAR AIR,2012-10-02,7104
6310,REGULAR AIR,2009-05-04,7105
9664,REGULAR AIR,2010-04-10,7106
11168,REGULAR AIR,2012-10-23,7107
12417,REGULAR AIR,2010-10-26,7108
13607,REGULAR AIR,2010-11-19,7109
13607,EXPRESS AIR,2010-11-19,7110
13607,REGULAR AIR,2010-11-20,7111
14597,EXPRESS AIR,2010-08-31,7112
14597,REGULAR AIR,2010-08-31,7113
15015,REGULAR AIR,2010-11-26,7114
17539,REGULAR AIR,2011-09-16,7115
19559,REGULAR AIR,2010-04-17,7116
19559,EXPRESS AIR,2010-04-16,7117
19559,EXPRESS AIR,2010-04-18,7118
21188,REGULAR AIR,2011-09-23,7119
21318,REGULAR AIR,2010-07-06,7120
21792,REGULAR AIR,2012-09-27,7121
21831,REGULAR AIR,2009-09-19,7122
22818,DELIVERY TRUCK,2009-05-24,7123
22818,REGULAR AIR,2009-05-26,7124
24801,REGULAR AIR,2012-11-16,7125
26529,REGULAR AIR,2011-02-01,7126
27780,REGULAR AIR,2012-10-21,7127
27780,REGULAR AIR,2012-10-20,7128
27843,REGULAR AIR,2010-09-07,7129
28773,REGULAR AIR,2011-02-17,7130
30786,REGULAR AIR,2012-07-16,7131
30786,REGULAR AIR,2012-07-17,7132
31809,REGULAR AIR,2010-07-30,7133
31878,REGULAR AIR,2011-12-18,7134
31878,REGULAR AIR,2011-12-19,7135
34976,DELIVERY TRUCK,2012-11-26,7136
34976,REGULAR AIR,2012-11-25,7137
34979,REGULAR AIR,2010-09-30,7138
35139,REGULAR AIR,2010-01-19,7139
36608,REGULAR AIR,2011-10-02,7140
36608,REGULAR AIR,2011-10-05,7141
36994,DELIVERY TRUCK,2011-06-17,7142
38944,REGULAR AIR,2010-04-21,7143
38944,DELIVERY TRUCK,2010-04-21,7144
38944,REGULAR AIR,2010-04-22,7145
39075,REGULAR AIR,2012-02-20,7146
39425,REGULAR AIR,2012-08-18,7147
41921,DELIVERY TRUCK,2012-02-26,7148
