Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
5421,15,7572,1801,400035,0.07,26,0.62
5421,17,7573,1801,335692,0.0,26,0.36
5421,8,7571,1801,127235,0.0,12,0.04
5422,4,7576,1810,2252976,0.02,13,0.58
5422,5,7574,1810,182302,0.04,19,0.67
5422,13,7575,1810,7402,0.04,26,0.56
5423,17,7577,1800,130702,0.07,4,0.57
5424,10,7578,1799,248353,0.07,11,0.62
5424,6,7579,1799,96741,0.03,26,0.38
5424,2,7578,1799,49532,0.05,5,0.57
5425,14,7580,1799,2772098,0.07,46,0.37
5425,6,7581,1799,52013,0.01,29,0.37
5426,8,7582,1799,92665,0.01,35,0.75
5427,3,7583,1807,2021,0.0,9,0.38
5428,8,7585,1807,79552,0.08,36,0.43
5428,5,7586,1807,49662,0.07,24,0.49
5428,12,7585,1807,12636,0.02,44,0.38
5428,3,7584,1807,1431,0.01,23,0.39
5429,5,7587,1797,4329,0.03,4,0.59
543,4,737,199,531063,0.03,29,0.58
543,5,737,199,15284,0.05,10,0.48
5430,4,7588,1820,3372035,0.09,9,0.56
5431,11,7589,1803,1744875,0.06,41,0.79
5432,11,7591,1813,65529,0.01,23,0.76
5432,13,7590,1813,11183,0.07,34,0.56
5432,6,7590,1813,7701,0.02,12,0.36
5433,13,7592,1810,20963,0.01,35,0.55
5434,17,7593,1814,199616,0.0,1,0.38
5435,4,7594,1798,19918985,0.07,20,0.58
5435,16,7594,1798,31699,0.04,47,0.58
5436,6,7595,1803,22641,0.05,34,0.37
5437,11,7596,1817,1046254,0.02,48,0.77
5438,3,7599,1795,29994,0.06,45,0.35
5439,6,7600,1799,14931,0.06,23,0.37
544,8,738,191,27114,0.05,33,0.52
544,6,739,191,11503,0.01,26,0.38
5440,6,7601,1821,5301,0.08,5,0.38
5441,4,7603,1819,128962,0.03,41,0.55
5441,13,7602,1819,4464,0.03,7,0.55
5442,6,7604,1810,31352,0.05,48,0.37
5443,8,7605,1803,258753,0.02,44,0.68
5444,5,7606,1807,415255,0.03,40,0.61
5444,3,7606,1807,31226,0.08,41,0.35
5445,8,7607,1821,89451,0.08,43,0.48
5446,4,7610,1818,470169,0.0,26,0.59
5446,6,7608,1818,16402,0.03,23,0.37
5446,16,7609,1818,13681,0.01,23,0.56
5447,6,7612,1812,81665,0.09,37,0.39
5447,6,7611,1812,10987,0.05,21,0.38
5448,14,7613,1797,1760577,0.01,38,0.38
5449,2,7615,1813,1458828,0.06,47,0.57
5449,5,7616,1813,267508,0.07,27,0.61
5449,6,7614,1813,5568,0.01,7,0.36
545,6,740,192,30596,0.06,49,0.37
5450,17,7690,1817,1200705,0.09,16,0.04
5450,6,7617,1817,28045,0.01,47,0.37
5450,12,7617,1817,2285,0.07,8,0.36
5451,5,7618,1812,48123,0.07,50,0.57
5451,6,7619,1812,26539,0.01,41,0.37
5451,6,7620,1812,565,0.02,8,0.37
5452,17,7621,1796,18888,0.09,3,0.39
5453,2,7622,1819,3889,0.01,37,0.59
5454,13,7623,1819,17201,0.06,26,0.52
5455,10,7624,1803,226891,0.02,26,0.06
5456,6,7625,1818,233789,0.09,43,0.37
5457,6,7626,1803,31434,0.03,48,0.37
5458,3,7627,1799,11333,0.07,42,0.39
5459,6,7628,1798,60369,0.0,47,0.38
546,14,858,198,2787554,0.0,46,0.44
546,6,858,198,203044,0.04,49,0.36
546,1,859,198,69599,0.09,47,0.57
546,6,741,198,4884,0.01,2,0.37
5460,10,7629,1812,1031872,0.01,43,0.56
5461,7,7630,1821,8293,0.08,38,0.44
5462,4,7632,1820,1758565,0.03,10,0.83
5462,5,7631,1820,32396,0.07,40,0.49
5463,6,7633,1801,18904,0.03,30,0.36
5464,5,7634,1812,133319,0.01,22,0.64
5465,4,7635,1813,32321335,0.05,40,0.57
5465,4,7635,1813,6857205,0.08,7,0.57
5465,3,7635,1813,668866,0.04,21,0.38
5465,5,7636,1813,24745,0.0,22,0.57
5466,6,7637,1804,1299,0.02,13,0.04
5467,14,7639,1803,596419,0.01,33,0.46
5467,6,7639,1803,1092,0.03,15,0.37
5468,13,7640,1822,5796,0.06,17,0.56
5469,4,7641,1814,1418956,0.09,9,0.06
547,9,742,186,22374,0.01,37,0.36
547,5,742,186,2682,0.0,2,0.51
5470,5,7642,1819,284,0.01,4,0.63
5471,8,7644,1819,21494,0.06,12,0.45
5472,8,7645,1821,8824,0.01,16,0.64
5473,10,7646,1810,487864,0.03,31,0.65
5474,4,7647,1824,2288642,0.05,32,0.58
5475,17,7648,1796,1796545,0.0,9,0.38
5476,4,7650,1824,283288,0.01,48,0.58
5476,13,7649,1824,17347,0.05,39,0.52
5477,15,7651,1793,924874,0.0,45,0.58
5477,12,7652,1793,9888,0.07,21,0.39
5478,5,7653,1814,25565,0.0,47,0.54
5479,7,7654,1805,11398,0.01,48,0.39
5479,1,7655,1805,8894,0.05,5,0.81
548,8,743,185,63199,0.08,23,0.75
5480,4,7658,1824,46576515,0.06,37,0.55
5480,4,7657,1824,812498,0.0,11,0.39
5480,15,7656,1824,219393,0.09,10,
5481,15,7659,1820,270078,0.06,29,0.58
5482,8,7660,1796,16899,0.08,8,0.06
5483,4,7661,1793,2045066,0.07,14,0.57
5483,3,7662,1793,2641,0.05,4,0.36
5484,16,7663,1820,32282,0.05,35,0.56
5485,17,7664,1818,423315,0.08,35,0.38
5486,6,7665,1803,5461,0.08,11,0.39
5487,5,7666,1819,2584,0.04,6,0.41
5488,2,7669,1819,216407,0.01,11,0.57
5488,6,7668,1819,176747,0.05,42,0.36
5488,5,7670,1819,127673,0.08,47,0.42
5489,17,7671,1820,75492,0.0,7,0.52
549,4,746,186,40014685,0.02,22,0.58
549,6,745,186,33625,0.0,36,0.04
549,5,744,186,4138,0.08,23,0.47
5490,3,7672,1799,87877,0.08,31,0.38
5490,3,7672,1799,6102,0.0,19,0.36
5491,9,7674,1814,27185,0.03,18,0.38
5491,3,7673,1814,2289,0.08,6,0.38
5492,15,7675,1793,127197,0.03,46,0.78
5492,13,7676,1793,10978,0.03,48,0.41
5493,10,7678,1825,185162,0.09,19,0.62
5493,3,7677,1825,56166,0.07,26,0.38
5494,10,7679,1810,24533,0.05,24,0.62
5494,6,7680,1810,14702,0.02,29,0.38
5495,4,7681,1795,15589425,0.02,50,0.55
5496,6,7682,1826,25739,0.08,48,0.04
5497,8,7684,1827,239054,0.08,31,0.44
5497,3,7683,1827,16354,0.03,36,0.38
5498,13,7686,1828,3896,0.06,9,0.56
5499,4,7688,1829,5126418,0.03,47,0.06
5499,15,7687,1829,9784,0.07,38,0.06
55,1,72,24,333898,0.0,40,0.81
550,13,747,200,10295,0.06,30,0.54
5500,3,7689,1830,8212,0.07,23,0.38
5501,5,7693,1832,148866,0.0,49,0.54
5502,15,7694,1817,220064,0.05,25,0.66
5503,3,7695,1830,104166,0.02,34,0.38
5504,17,7696,1830,1007109,0.01,41,0.58
5505,10,7697,1832,129404,0.05,8,0.65
5505,9,7698,1832,39257,0.04,23,0.38
5506,5,7701,1831,202601,0.01,20,0.65
551,6,748,200,6581,0.01,9,0.37
552,2,749,201,256445,0.01,32,0.52
552,6,750,201,5355,0.07,7,0.36
553,15,751,196,124419,0.08,5,0.55
554,9,752,186,20755,0.08,4,0.36
555,9,754,202,256871,0.01,43,0.38
555,2,753,202,115845,0.01,29,0.56
556,16,755,199,15445,0.09,14,0.57
557,2,756,200,613318,0.06,23,0.59
558,4,757,197,26324755,0.01,34,0.37
559,4,759,199,4726595,0.05,31,0.59
559,6,758,199,17081,0.01,43,0.04
56,5,73,41,338993,0.08,35,0.59
56,6,73,41,27084,0.01,41,0.36
56,6,74,41,26636,0.07,42,0.37
56,7,75,41,8941,0.01,46,0.83
56,3,73,39,2416,0.08,5,0.37
560,4,761,199,1784048,0.05,31,0.59
560,17,760,199,378016,0.01,46,0.36
561,2,4023,1068,440703,0.04,16,0.59
561,3,762,189,148201,0.02,46,0.37
561,12,4024,1068,17322,0.02,36,0.36
562,8,763,185,34657,0.0,31,0.64
562,3,763,185,9175,0.07,14,0.35
563,5,764,188,23409,0.01,20,0.57
564,3,765,202,29597,0.02,31,0.36
564,2,765,202,8243,0.04,19,0.06
564,12,766,202,945,0.02,29,0.37
565,3,767,197,21032021,0.03,2,0.39
565,2,767,197,183606,0.04,39,0.59
566,16,768,185,50764,0.04,46,0.57
567,13,771,202,188904,0.01,49,0.59
567,6,769,202,30136,0.09,39,0.04
567,6,770,202,11428,0.08,17,0.37
568,11,772,202,700208,0.01,49,0.68
569,3,773,193,9143,0.08,47,0.38
57,2,76,42,27997,0.04,47,0.55
570,12,775,189,21072021,0.08,6,0.38
570,3,774,189,2799,0.06,7,0.38
571,1,1160,280,19504,0.08,1,0.85
571,5,776,202,10976,0.05,43,0.05
571,12,776,202,10246,0.08,37,0.39
572,3,777,196,2164,0.08,3,0.39
573,6,779,203,25266,0.02,5,0.38
573,12,778,203,128,0.09,48,0.38
574,13,780,199,441,0.04,16,0.59
575,2,1169,284,40373,0.06,39,0.59
575,3,781,195,13231,0.02,45,0.36
575,8,781,284,8685,0.05,3,0.04
576,12,782,197,17851,0.0,47,0.37
576,7,783,197,3132,0.0,15,0.82
577,4,784,186,15388655,0.05,28,0.59
578,3,785,200,73392,0.03,26,0.38
578,2,785,200,28607,0.07,25,0.58
578,8,785,200,9911,0.01,6,0.42
579,5,786,199,247508,0.0,17,0.59
579,5,787,199,161042,0.0,49,0.44
58,1,77,43,203956,0.04,7,0.08
580,15,788,189,56202,0.01,48,0.71
581,5,789,204,138231,0.03,26,0.44
581,6,790,204,99136,0.01,46,0.37
582,5,791,193,141044,0.07,19,0.43
583,4,793,197,477054,0.01,9,0.59
583,3,792,197,26818,0.06,10,0.38
584,5,794,186,73869,0.01,35,0.51
584,11,795,186,10154,0.0,5,0.71
585,9,796,196,18409,0.07,17,0.36
586,6,797,205,164605,0.08,36,0.37
587,1,798,203,780745,0.02,46,0.66
588,1,800,204,12756,0.05,4,0.07
588,7,799,204,261,0.04,45,0.54
589,11,802,197,902024,0.04,9,0.63
589,15,802,197,320524,0.01,32,0.57
589,7,803,197,33927,0.01,46,0.04
589,3,801,197,14406,0.01,35,0.36
59,15,78,44,1217582,0.02,36,0.57
59,6,80,44,158564,0.02,32,0.38
59,6,79,44,10121,0.01,5,0.37
590,1,805,197,71264,0.06,44,0.58
590,5,804,197,70279,0.04,34,0.06
591,8,807,195,126979,0.08,48,0.75
591,7,806,195,23986,0.04,40,0.54
592,4,808,203,1529014,0.07,17,0.57
593,17,810,205,112027,0.0,7,0.38
593,10,809,205,33684,0.08,3,0.62
594,4,811,206,5677609,0.04,47,0.59
595,2,812,207,122268,0.06,21,0.57
595,5,813,207,3902,0.02,26,0.48
596,8,814,208,89238,0.0,26,0.42
596,13,814,208,2941,0.01,10,0.45
597,4,816,209,43746865,0.05,43,0.57
597,4,816,209,4283235,0.01,44,0.59
597,2,815,209,14493,0.08,24,0.59
598,15,817,210,187437,0.08,7,
598,8,5048,1285,90982,0.02,40,0.46
599,4,819,208,863583,0.04,8,0.55
599,5,818,208,147639,0.06,35,0.75
6,1,8,6,278182,0.07,21,
60,12,81,45,17626,0.07,44,0.39
600,4,821,211,60656,0.04,15,0.56
600,6,820,211,4955,0.06,6,0.36
601,8,822,208,7154,0.08,24,0.08
602,10,824,212,308195,0.01,24,0.69
602,3,823,212,11375,0.0,25,0.38
603,6,7353,1781,14625,0.01,21,0.39
603,16,825,208,13323,0.0,41,0.84
604,9,826,213,140664,0.02,50,0.38
605,8,827,214,319745,0.08,46,0.77
605,16,828,214,7857,0.02,21,0.83
606,15,829,214,540375,0.08,16,0.64
606,11,830,214,64083,0.01,24,0.66
606,15,829,214,19249,0.02,1,0.62
607,8,831,214,232336,0.08,13,0.48
608,6,5760,1414,131265,0.07,42,0.04
608,16,832,215,13641,0.0,18,0.58
609,9,833,206,76123,0.0,20,0.04
61,10,82,46,465507,0.0,32,0.65
61,8,84,46,160808,0.09,34,0.73
61,15,83,46,100876,0.01,44,0.57
610,3,834,213,18716,0.01,26,0.35
611,6,835,211,1761,0.09,27,0.39
612,9,836,687,387238,0.01,50,0.38
612,6,836,216,4405,0.07,7,0.36
613,3,837,206,67103,0.07,47,0.38
614,3,838,217,38004,0.03,9,0.35
615,12,839,214,13032021,0.09,2,0.38
615,1,842,214,453866,0.0,40,0.78
615,10,840,214,337901,0.06,27,0.69
615,6,841,214,68752,0.08,15,0.38
616,2,843,214,381659,0.01,17,0.58
617,5,844,218,19429,0.01,10,0.49
618,13,845,219,19549,0.05,34,0.55
619,12,846,218,4793,0.04,13,0.38
62,6,85,47,1122018,0.06,1,0.36
620,12,847,214,16855,0.05,47,0.38
620,16,848,214,7703,0.08,26,0.84
621,2,849,219,93939,0.07,20,0.57
622,9,850,213,27933,0.0,3,0.38
623,8,851,206,36593,0.05,5,0.65
624,8,852,213,12022021,0.01,1,0.41
625,15,853,214,43129,0.01,3,0.57
625,13,854,214,29426,0.0,48,0.06
625,3,853,214,17042,0.01,36,0.38
626,15,855,206,54992,0.09,3,0.59
626,6,856,206,18209,0.0,26,0.37
627,2,857,211,28508,0.08,7,0.57
628,4,860,220,4775045,0.09,17,0.85
629,13,861,221,77763,0.03,44,0.56
63,3,86,48,82052,0.01,50,0.37
630,8,862,209,150017,0.06,40,0.51
630,6,863,209,37731,0.02,45,0.04
631,6,864,211,20449,0.05,30,0.37
632,10,865,217,557292,0.07,41,0.77
633,3,866,206,397797,0.06,33,0.35
634,4,867,213,31167715,0.08,45,0.85
635,11,868,211,986272,0.02,16,0.68
636,6,869,209,20137,0.01,30,0.38
637,17,4189,1133,215108,0.03,14,0.56
637,8,870,222,93977,0.0,42,0.77
637,8,4188,1133,10792,0.04,9,0.64
638,6,871,214,18728,0.06,42,0.04
639,4,872,209,7636485,0.06,8,0.57
64,11,87,49,6250936,0.01,29,0.75
640,15,873,223,1245763,0.08,45,0.06
641,12,875,212,11656,0.04,23,0.39
641,3,874,212,3235,0.08,16,0.37
642,4,876,212,117062,0.09,7,0.57
643,11,879,223,1589701,0.06,37,0.67
643,4,877,223,1265293,0.06,8,0.06
643,11,878,223,1033893,0.06,29,0.74
643,6,877,223,7208,0.04,16,0.04
644,15,880,212,272285,0.08,24,0.69
644,6,881,212,85152,0.08,19,0.37
644,8,881,212,5993,0.09,2,0.75
645,5,882,209,919,0.0,50,0.47
646,4,883,224,4532455,0.05,25,0.58
647,15,884,217,627683,0.09,23,0.56
648,4,886,198,2846361,0.08,27,0.59
648,6,885,198,12251,0.06,26,0.36
649,3,887,221,7104,0.07,39,0.37
65,5,88,49,85488,0.09,25,0.55
65,13,89,49,8027,0.09,46,0.56
650,8,888,213,223266,0.01,16,0.79
650,16,7421,1774,3354,0.08,4,0.58
651,3,889,225,17788,0.07,45,0.38
651,9,890,225,13959,0.0,30,0.37
652,8,891,224,25315,0.03,35,0.68
653,15,893,222,1027879,0.04,35,0.56
653,3,892,222,8302,0.08,22,0.38
654,3,894,212,5314,0.0,8,0.37
655,6,895,211,29537,0.04,50,0.36
656,7,896,198,5069,0.04,12,0.53
657,4,899,209,2343076,0.06,24,0.58
657,15,897,209,186594,0.04,11,0.62
657,8,898,209,78472,0.01,43,0.79
658,15,900,206,62764,0.05,5,0.64
659,12,901,223,6745,0.05,25,0.39
66,13,90,50,30854,0.0,15,0.44
660,6,902,225,19994,0.01,28,0.37
661,5,903,207,128249,0.07,32,0.57
662,4,906,212,50675725,0.09,50,0.55
662,6,906,212,88184,0.0,43,0.37
662,5,905,212,77344,0.08,41,0.49
662,8,904,212,34642,0.05,22,0.42
663,15,907,212,224578,0.05,31,0.73
664,17,908,225,941814,0.09,20,0.59
665,17,909,223,10906,0.07,45,0.38
666,15,911,221,409576,0.03,43,0.66
666,8,912,221,48237,0.03,22,0.06
666,2,910,221,18113,0.07,42,0.56
667,1,913,211,703611,0.0,43,0.66
668,8,914,224,23548,0.03,45,0.41
668,6,915,224,18788,0.08,50,0.35
669,14,916,224,2087216,0.03,29,0.41
67,6,91,51,40057,0.05,20,0.38
670,3,917,218,15228,0.06,41,0.36
671,3,918,209,12554,0.03,14,0.35
672,6,919,224,22801,0.06,36,0.37
673,8,920,198,575,0.02,2,0.04
674,4,922,212,2404599,0.08,45,0.58
674,8,921,212,60438,0.09,22,0.04
675,5,924,226,149846,0.02,42,0.55
675,8,923,226,13236,0.05,27,0.64
676,13,925,225,98529,0.04,22,0.58
677,4,927,224,657475,0.01,1,0.59
677,5,926,224,32353,0.06,6,0.55
678,6,928,209,11836,0.08,17,0.37
679,6,929,227,8026,0.06,11,0.37
679,6,929,227,2931,0.0,2,0.36
68,4,92,52,1170025,0.04,14,0.57
680,9,930,198,39876,0.07,34,0.35
681,7,931,206,6758,0.09,25,0.39
682,13,933,228,26052021,0.01,5,0.44
682,8,932,228,15924,0.09,19,0.49
682,6,932,228,4877,0.0,6,0.04
683,4,934,229,26348555,0.08,20,0.06
683,6,934,229,281,0.01,46,0.37
684,3,935,230,406405,0.06,33,0.37
684,2,936,230,321387,0.08,47,0.41
685,3,938,231,1014514,0.03,11,0.38
685,3,938,231,6845,0.08,16,0.35
685,3,937,231,1468,0.06,1,0.38
686,3,939,232,132609,0.0,3,0.35
686,13,940,232,33949,0.08,30,0.06
687,15,941,233,118712,0.06,10,0.69
687,6,942,233,10831,0.05,16,0.37
688,4,943,234,2051016,0.02,36,0.59
689,13,944,230,10678,0.0,29,0.56
69,1,93,53,518886,0.01,48,0.78
690,7,945,235,7937,0.07,25,0.04
691,8,6761,234,108319,0.03,36,0.51
691,3,6760,234,72983,0.07,34,0.38
691,2,946,234,21812,0.02,36,0.06
692,3,947,232,11838,0.04,16,0.39
693,9,948,236,25389,0.01,45,0.35
694,2,950,231,923597,0.04,32,0.52
694,2,949,231,155687,0.04,22,0.41
694,6,950,231,27438,0.04,48,0.36
694,6,950,231,19598,0.08,33,0.04
695,5,951,230,1772,0.02,8,0.53
696,1,953,232,30962,0.0,21,0.56
696,8,952,232,6561,0.08,9,0.68
697,3,954,237,490199,0.04,16,0.38
698,1,955,238,430579,0.0,30,0.56
699,4,956,237,1991703,0.07,45,0.55
7,6,9,7,22841,0.07,44,0.38
70,3,94,54,33981,0.05,8,0.39
700,5,957,239,293299,0.07,34,0.74
700,10,958,239,228512,0.08,17,0.77
700,11,958,239,91948,0.01,45,0.77
701,9,959,240,35569,0.09,42,0.38
702,2,960,241,29705,0.09,15,0.58
702,9,960,241,10826,0.06,7,0.38
703,11,962,237,147231,0.03,4,0.62
703,12,961,237,6735,0.07,24,0.39
704,7,964,242,1022024,0.01,1,0.37
704,8,963,242,85742,0.07,29,0.64
705,4,965,231,15806005,0.07,30,0.56
705,5,965,231,44672,0.05,22,0.47
706,2,966,242,1600229,0.09,47,0.57
706,3,967,242,18226,0.01,9,0.35
707,17,968,243,356527,0.04,7,0.56
707,6,969,243,24101,0.0,50,0.36
708,12,970,243,20902,0.04,32,0.39
709,8,971,233,72992,0.0,33,0.06
71,5,95,49,15199,0.09,15,0.61
710,4,973,244,2529396,0.06,25,0.59
710,5,972,244,259308,0.0,32,0.74
711,4,975,232,21456975,0.08,14,0.06
711,4,974,232,1341963,0.0,18,0.58
711,15,974,232,44143,0.06,3,0.57
712,8,976,245,171266,0.01,12,0.79
713,5,977,231,31031,0.02,20,0.48
714,5,978,246,24698,0.01,35,0.56
715,6,979,230,23339,0.06,35,0.37
716,3,980,233,13531,0.06,23,0.39
717,17,981,230,18166,0.0,9,0.04
718,8,982,247,119496,0.04,29,0.07
719,4,984,248,12233795,0.08,23,0.58
719,4,983,248,184331,0.07,6,0.38
72,12,96,55,10224,0.09,30,0.38
720,3,985,249,12869,0.04,28,0.35
721,8,986,250,68627,0.06,17,0.77
722,1,987,240,24263,0.0,19,0.57
723,17,988,250,472985,0.03,45,0.37
724,15,989,229,485205,0.0,36,0.74
725,6,990,243,7033,0.01,5,0.39
726,4,991,251,677518,0.09,39,0.57
727,10,7074,1723,364545,0.04,30,0.68
727,8,992,252,30205,0.0,9,0.64
728,13,993,238,6612,0.09,24,0.56
729,13,994,230,10986,0.07,34,0.48
73,11,97,56,96569,0.0,6,0.65
730,15,995,253,129791,0.03,49,0.55
731,5,996,239,205282,0.05,30,0.78
732,8,997,241,190579,0.01,46,0.54
733,3,998,237,6888,0.0,24,0.39
734,13,999,231,11079,0.01,11,0.06
735,5,1000,237,82363,0.03,44,0.39
735,6,1001,237,28673,0.05,42,0.37
736,15,1002,254,381942,0.01,44,0.66
736,5,1003,254,20878,0.05,42,0.51
737,10,1004,240,64778,0.0,6,0.62
738,4,1005,241,26926895,0.03,49,0.55
738,7,1006,241,15119,0.03,38,0.39
739,9,1007,255,10273,0.03,16,0.36
74,3,98,57,39784,0.0,25,0.36
740,4,1009,245,10266385,0.0,18,0.59
740,8,1008,245,16737,0.01,4,0.64
741,4,1010,238,24054575,0.01,40,0.59
742,4,1011,254,21628165,0.01,20,0.59
743,17,1013,231,539327,0.01,22,0.56
743,2,1012,231,39976,0.04,27,0.58
744,2,3956,1061,36899,0.09,48,0.58
744,8,1014,250,26463,0.02,9,0.75
745,6,1016,242,26041,0.0,38,0.04
745,5,1015,242,2393,0.06,34,0.37
746,8,1017,248,307583,0.03,50,0.05
746,12,1018,248,7337,0.04,24,0.37
746,6,1019,248,5276,0.0,50,0.38
747,17,1020,238,480044,0.08,32,0.38
747,1,1021,238,27133,0.07,29,0.06
748,1,1022,250,20668,0.0,2,0.81
749,8,1023,256,11152,0.09,41,0.05
749,3,1023,256,3675,0.06,19,0.37
75,11,100,50,46791,0.05,26,0.74
75,1,99,50,7307,0.08,4,0.06
750,5,1024,248,9786,0.04,6,0.39
751,5,1025,195,17344,0.05,42,0.49
752,10,1026,248,747778,0.09,31,0.59
752,5,1027,248,27039,0.01,24,0.52
752,6,1028,248,20135,0.02,30,0.04
753,3,1030,232,4397,0.04,22,0.37
754,4,3297,926,4669475,0.01,16,0.39
754,15,1031,257,615252,0.08,39,0.62
755,16,1032,258,23598,0.03,21,0.57
755,13,1032,258,2017,0.05,5,0.56
756,8,1033,229,19596,0.01,19,0.64
757,14,1034,231,660792,0.06,34,0.46
758,6,1035,237,27894,0.01,30,0.04
759,5,1036,245,854904,0.03,42,0.59
76,4,101,58,80095925,0.02,46,0.59
76,5,102,58,468966,0.01,23,0.59
760,8,1037,244,67094,0.02,15,0.55
761,8,1038,237,954418,0.0,36,0.51
761,7,1039,237,3292,0.05,8,0.53
762,6,1040,237,33691,0.01,11,0.04
763,15,1042,239,173559,0.02,11,0.77
763,2,1041,239,13852,0.03,20,0.06
764,2,1043,241,44335,0.02,37,0.58
764,5,1044,241,39261,0.08,41,0.45
764,6,1043,241,3085,0.03,4,0.36
765,13,1045,251,108122,0.08,25,0.58
765,5,1046,251,3641,0.01,14,0.41
766,11,1047,259,520583,0.08,45,0.63
767,10,1048,258,341638,0.01,32,0.78
767,6,1049,258,14281,0.01,14,0.36
768,11,1050,195,463662,0.01,24,0.79
768,6,1051,195,10011,0.07,20,0.38
769,11,1052,260,514008,0.06,36,0.69
77,17,103,56,301941,0.04,25,0.36
770,2,1053,202,63308,0.04,14,0.56
770,5,1054,202,11042,0.09,22,0.51
771,3,1056,257,17857,0.05,11,0.36
771,2,1055,257,2534,0.01,5,0.06
772,6,1058,239,199394,0.02,41,0.37
772,6,1057,239,26535,0.02,24,0.04
772,6,1059,239,2473,0.04,3,0.37
773,4,1060,232,18090125,0.01,25,0.35
774,8,1061,237,3196,0.01,1,0.05
775,8,1062,256,76726,0.07,25,0.74
775,6,1063,256,25389,0.09,40,0.37
775,6,1063,256,1279,0.07,20,0.37
776,8,1064,261,7364,0.07,44,0.51
777,4,1065,245,603347,0.08,13,0.35
777,1,1066,245,77053,0.04,44,0.58
778,14,1067,262,78137,0.09,40,0.46
778,6,1068,262,16492,0.04,31,0.38
779,17,1070,250,1260099,0.05,30,0.56
779,5,1069,250,50774,0.05,8,0.72
78,3,104,59,3686,0.07,5,0.39
780,9,1071,240,18113,0.0,47,0.39
781,1,3671,1012,116059,0.01,13,0.83
781,5,1072,246,20604,0.0,9,0.47
782,17,1074,250,465735,0.05,16,0.06
782,11,1075,250,209794,0.07,7,0.76
782,5,1073,250,66839,0.07,22,0.44
783,6,1076,251,246,0.01,44,0.36
784,6,1077,233,87132,0.01,23,0.36
785,2,1078,238,46849,0.03,8,0.56
785,5,1079,238,44653,0.04,48,0.59
785,6,1079,238,21785,0.02,5,0.36
786,17,1080,263,426073,0.07,44,0.39
787,5,1081,246,19675,0.03,22,0.41
787,3,3684,1012,2451,0.06,2,0.04
788,3,1082,238,147739,0.03,40,0.35
789,5,1083,264,74014,0.06,37,0.49
79,17,105,42,2207947,0.06,12,0.38
790,5,1086,251,69097,0.03,50,0.43
790,15,1085,251,17362,0.09,5,0.58
790,3,1084,251,1647,0.01,8,0.38
791,4,1087,244,20240285,0.01,21,0.59
792,4,1088,255,4054058,0.09,40,0.06
793,11,1090,245,445265,0.09,30,0.55
793,9,1089,245,283319,0.06,34,0.38
794,11,1092,232,1324404,0.05,39,0.66
794,16,1091,232,32195,0.03,29,0.57
795,15,1093,258,119362,0.08,13,0.66
795,5,1094,258,36323,0.05,47,0.42
796,5,1095,247,278088,0.07,27,0.61
797,15,1097,265,353739,0.0,19,0.69
797,8,1098,265,98624,0.02,18,0.62
797,6,1099,265,8166,0.05,15,0.38
797,3,1096,265,3376,0.04,16,0.36
798,12,1100,265,4974,0.0,13,0.37
799,5,1101,231,48039,0.01,21,0.41
8,6,10,8,19685,0.01,45,0.04
8,7,10,8,12456,0.04,32,0.53
80,15,106,60,540731,0.04,24,0.59
800,17,1102,230,1190455,0.0,44,0.56
801,5,1103,261,33295,0.05,33,0.55
802,13,1104,257,44736,0.01,42,0.06
803,3,1105,238,5393,0.04,26,0.38
804,6,1106,257,17403,0.02,25,0.37
804,3,1106,257,4326,0.01,9,0.36
805,3,1107,231,11908,0.07,44,0.38
806,5,1109,237,19022021,0.05,2,0.43
806,4,1108,237,103105,0.09,2,0.56
806,12,1108,237,12165,0.05,42,0.36
807,4,1111,232,15463965,0.07,28,0.59
807,5,1110,232,2638,0.0,7,0.55
808,10,1112,238,19351,0.01,11,0.66
809,17,1113,266,1877576,0.03,45,0.36
81,5,107,61,743,0.08,34,0.43
810,3,1114,229,44789,0.0,48,0.38
811,1,1115,239,18919,0.08,12,0.59
812,17,1116,232,6975,0.02,28,0.38
813,2,1117,257,4972,0.0,7,0.59
814,5,1118,267,19872,0.01,4,0.57
815,17,1119,237,95529,0.05,8,0.04
816,6,1122,240,1091975,0.0,1,0.36
816,8,1121,240,14611,0.01,43,0.42
816,2,1120,240,10937,0.01,10,0.59
817,5,1123,266,18407,0.04,8,0.51
818,6,1124,268,57397,0.05,29,0.37
818,6,1125,268,22379,0.01,39,0.04
819,6,1126,249,12916,0.07,20,0.37
82,14,108,62,2150677,0.06,44,0.36
82,1,109,62,66902,0.02,28,0.78
820,4,4037,1072,1836187,0.06,39,0.83
820,11,4036,1072,722742,0.09,48,0.55
820,6,1127,251,84355,0.08,29,0.04
821,6,1128,254,26096,0.09,40,0.37
822,3,1129,258,26381,0.03,47,0.37
823,6,3776,993,61734,0.06,49,0.38
823,5,1130,246,6076,0.03,16,0.44
824,15,1131,268,363691,0.0,29,0.74
825,14,1132,247,2766392,0.05,8,0.37
826,4,1133,268,2744361,0.01,16,0.06
827,4,1134,240,1201934,0.03,49,0.56
827,5,1135,240,39584,0.0,38,0.48
828,6,1136,264,20654,0.02,31,0.36
829,11,5406,1354,9501624,0.07,43,0.78
829,6,1137,268,31814,0.01,25,0.38
83,12,110,62,114349,0.08,40,0.39
